"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"521","Viscera.weight (0.327593921023243,0.76)","Shucked.weight (0.940161293078575,1.488), Diameter (0.366076673092541,0.65), Sex (F)",0.0040699066,0.0416666667,0.0457365733,2
"522","Length (0.075,0.815)","Shucked.weight (0.735386817315985,1.488), Diameter (0.208593148042857,0.65), Whole.weight (0.979140149666432,1.77533691205039)",0.0208283457,0.0208283457,0.0416566914,2
"523","Length (0.160969438939326,0.780403596145804)","Diameter (0.166312832704718,0.65), Whole.weight (1.91359101060328,2.37599708643524)",0.0191525018,0.0192307692,0.038383271,2
"524","Shucked.weight (0.957189975119561,1.09735651940678)","Whole.weight (0.002,2.1384364019132), Shell.weight (0.564937637757961,0.976539510814174), Viscera.weight (0.0889660725405282,0.611053198780415), Length (0.0955678341273987,0.815)",0.0002394063,0.0357142857,0.035953692,2
"525","Length (0.13882529411753,0.717036693443421)","Shell.weight (0.518136966648899,1.005), Diameter (0.170640510122483,0.65)",0.0167584391,0.0171947924,0.0339532315,2
"526","Shucked.weight (0.717504021594363,1.15165157253127), Length (0.199724405590029,0.815)","Whole.weight (2.41417875266146,2.8255)",0.0016758439,0.029535865,0.0312117089,4
"527","Length (0.291422003966266,0.815)","Diameter (0.104577389730623,0.65), Shell.weight (0.58432181318297,1.005)",0.0150825952,0.0158410862,0.0309236814,2
"528","Shucked.weight (0.001,1.42896689092305)","Shell.weight (0.367257728530869,0.867820791663515), Whole.weight (0.652445807742022,2.54602299851816), Viscera.weight (0.440043749084836,0.758222273282472), Height (0,0.578697037679745)",0.0148431889,0.0148467433,0.0296899322,2
"530","Length (0.360386737570269,0.750275147132862)","Shucked.weight (0.870433373262813,0.945576097964083), Whole.weight (1.7346496746145,2.39751096496046)",0.007900407,0.0089189189,0.0168193259,2
"531","Length (0.075,0.815)","Shell.weight (0.635944864242521,1.005), Diameter (0.0808395691652845,0.65)",0.007900407,0.007900407,0.015800814,2
"532","Length (0.402523976163237,0.712712923326038), Viscera.weight (0.298895247194895,0.640111166278208)","Sex (I), Shell.weight (0.125902751524749,0.588422327932106)",0.0014364376,0.0117878193,0.0132242569,4
"533","Shell.weight (0.427754333439218,1.005), Viscera.weight (0.183300306098597,0.517338013236715), Length (0.491571752701263,0.815)","Sex (I)",0.0009576251,0.0107816712,0.0117392963,6
"534","Diameter (0.0640136584888308,0.553737656760596)","Shell.weight (0.594216731977994,0.982950895582928)",0.0047881254,0.0049776008,0.0097657262,2
"535","Length (0.567891979941705,0.815)","Viscera.weight (0.389885530736745,0.68326231094379), Diameter (0.055,0.509245186112149)",0.0028728753,0.0067873303,0.0096602056,2
"536","Rings (12), Length (0.44163318601389,0.815), Shell.weight (0.00624506677313347,0.318486094712052)","Sex (F), Whole.weight (1.34951831862919,1.53751526803015)",0.0002394063,0.0078740157,0.008113422,5
"537","Length (0.174748475681477,0.815)","Diameter (0.151482117097234,0.65), Shell.weight (0.69669514000305,1.005)",0.0038305004,0.0038517092,0.0076822096,2
"539","Length (0.234151507985292,0.590125908437136)","Shucked.weight (0.541730149109958,0.945576097964083), Whole.weight (1.30923154178358,1.91338512593221)",0.0021546565,0.0032942899,0.0054489464,2
"540","Length (0.46752474512108,0.815)","Whole.weight (1.26572526181036,1.29149376624666), Diameter (0.055,0.470331342847405)",0.0021546565,0.003030303,0.0051849595,2
"541","Length (0.499398098426752,0.815)","Shucked.weight (1.1386246796369,1.34560202967351), Whole.weight (1.72327277575339,2.39320777153734)",0.0019152502,0.002999625,0.0049148752,2
"542","Length (0.597849681442303,0.815)","Viscera.weight (0.209520489145549,0.698765605171393), Shell.weight (0.873708402413714,1.005), Diameter (0.224194739485879,0.65)",0.0009576251,0.0030698388,0.0040274639,2
"543","Viscera.weight (0.32377398064837,0.477606998539473)","Shucked.weight (1.25968996312197,1.39978209572562), Diameter (0.213565630348551,0.65)",0.0002394063,0.0025839793,0.0028233856,2
"544","Length (0.447033432197625,0.812958748992397)","Shell.weight (0.839918085209504,1.005), Diameter (0.055,0.65)",0.0011970314,0.0015777848,0.0027748162,2
"545","Length (0.474840023042896,0.592313762338567)","Rings (22)",0.0007182188,0.0019480519,0.0026662707,2
"546","Length (0.616976330105038,0.815)","Shell.weight (0.495873713077002,0.879259704841109), Sex (I)",0.0004788125,0.0019782394,0.0024570519,2
"547","Length (0.129219713656548,0.718898878182789), Viscera.weight (0.136392789073577,0.600930106917249)","Shell.weight (0.810388266723825,1.005), Diameter (0.0670314489395442,0.65)",0.0007182188,0.0012140834,0.0019323022,4
"548","Length (0.195808616031805,0.815)","Shell.weight (0.84518358846416,1.005), Diameter (0.101814125972449,0.58517197376752)",0.0009576251,0.0009675859,0.001925211,2
"549","Length (0.18929152095442,0.815)","Shell.weight (0.88126882277216,1.005), Diameter (0.0762662867028296,0.613763732497216)",0.0009576251,0.0009659503,0.0019235754,2
"550","Viscera.weight (0.136020158755349,0.76)","Shell.weight (0.480878993727344,0.742587416276801), Sex (I)",0.0007182188,0.0011664075,0.0018846263,2
"551","Whole.weight (0.002,2.8255)","Shucked.weight (0.664367828636294,1.488), Length (0.075,0.609569143827442), Viscera.weight (0.361631771367238,0.529622209967608)",0.0007182188,0.0007182188,0.0014364376,2
"552","Length (0.355909284574876,0.610610283687464), Diameter (0.0859305020404385,0.474314144628221)","Shucked.weight (0.719629795321112,0.8446899059274)",0.0004788125,0.0008136697,0.0012924822,4
"553","Length (0.398430142507188,0.815)","Diameter (0.235299907270554,0.351414526660578), Shell.weight (0.218151997158364,0.964836126202994)",0.0004788125,0.000569152,0.0010479645,2
"554","Viscera.weight (5e-04,0.264802459619942), Length (0.335709985358565,0.553655387156718), Diameter (0.313768391130451,0.459087302284119)","Shucked.weight (0.545781150652254,0.982649773180753)",0.0002394063,0.0006849315,0.0009243378,6
"555","Whole.weight (0.758886256918647,2.8255)","Shucked.weight (0.149895280690508,1.488), Sex (I), Viscera.weight (0.359534678915649,0.423277219536836), Height (0,0.676843927974638), Shell.weight (0.419918048849741,0.66398393456761)",0.0002394063,0.0004518753,0.0006912816,2
"556","Length (0.497279571200291,0.793433399168343)","Viscera.weight (0.397168347507649,0.593201939635771), Sex (F), Diameter (0.341019514050442,0.65), Shucked.weight (1.488,1.488), Shell.weight (0.258893235436895,0.809206317890052)",0.0002394063,0.0003752345,0.0006146408,2
"557","Viscera.weight (0.114934728974747,0.76)","Length (0.442678878314013,0.815), Shucked.weight (1.488,1.488), Diameter (0.226405844676005,0.65)",0.0002394063,0.0003512469,0.0005906532,2
"558","Length (0.168835077841625,0.815)","Shell.weight (1.005,1.005), Diameter (0.055,0.65)",0.0002394063,0.0002405581,0.0004799644,2
"559","Length (0.0964273158127259,0.815)","Shucked.weight (1.488,1.488), Diameter (0.055,0.65)",0.0002394063,0.0002394636,0.0004788699,2
"560","Whole.weight (0.002,2.8255)","Viscera.weight (0.568576295838079,0.611844265478455), Sex (F)",0.0002394063,0.0002394063,0.0004788126,2
"561","Whole.weight (0.002,2.8255)","Length (0.075,0.815)",1,1,2,2
"562","Length (0.075,0.815)","Shucked.weight (0.001,1.488)",1,1,2,2
"563","Whole.weight (0.002,2.8255)","Height (0,1.13)",1,1,2,2
"564","Length (0.075,0.815)","Viscera.weight (5e-04,0.76), Shucked.weight (0.001,1.488)",1,1,2,2
"565","Length (0.075,0.815)","Whole.weight (0.002,2.8255)",1,1,2,2
"566","Whole.weight (0.002,2.8255)","Shucked.weight (0.001,1.488), Length (0.075,0.815)",1,1,2,2
"567","Length (0.075,0.815)","Shucked.weight (0.001,1.488), Viscera.weight (5e-04,0.76)",1,1,2,2
"568","Length (0.0898039651126293,0.815)","Shucked.weight (0.001,1.488)",0.9997605937,1,1.9997605937,2
"569","Length (0.0943659312621581,0.815)","Shucked.weight (0.001,1.488)",0.9997605937,1,1.9997605937,2
"570","Length (0.0918591158259711,0.802848616693616)","Whole.weight (0.002,2.8255)",0.9995211875,1,1.9995211875,2
"571","Length (0.075,0.815)","Shucked.weight (0.001,1.42520897705685)",0.9997605937,0.9997605937,1.9995211874,2
"572","Whole.weight (0.002,2.8255)","Shell.weight (0.0015,0.992615738344113), Height (0,1.13)",0.9997605937,0.9997605937,1.9995211874,2
"573","Length (0.0838823790675776,0.815)","Whole.weight (0.002,2.8255), Shucked.weight (0.001,1.46828021764451)",0.9995211875,0.9997605364,1.9992817239,2
"574","Whole.weight (0.002,2.8255)","Length (0.112055714113443,0.815)",0.9995211875,0.9995211875,1.999042375,2
"575","Whole.weight (0.002,2.8255)","Length (0.120938093181021,0.815)",0.9995211875,0.9995211875,1.999042375,2
"576","Whole.weight (0.002,2.8255)","Length (0.121378521740071,0.815)",0.9995211875,0.9995211875,1.999042375,2
"577","Length (0.112734154843554,0.815)","Shucked.weight (0.001,1.46548531926126)",0.9992817812,0.999760479,1.9990422602,2
"578","Viscera.weight (5e-04,0.76)","Whole.weight (0.002,2.8255), Length (0.133828408133847,0.815)",0.9990423749,0.9990423749,1.9980847498,2
"579","Whole.weight (0.002,2.8255)","Length (0.14433226621704,0.815)",0.9983241561,0.9983241561,1.9966483122,2
"580","Whole.weight (0.002,2.8255)","Height (0,0.439222048220654), Length (0.147492546334144,0.815)",0.9978453435,0.9978453435,1.995690687,2
"581","Whole.weight (0.002,2.24713467438374)","Shell.weight (0.0015,0.972850659927191), Height (0,1.06131413863635)",0.9937754369,0.9995184204,1.9932938573,2
"582","Whole.weight (0.002,2.35415316640505)","Length (0.140027738819104,0.815)",0.994733062,0.9983181163,1.9930511783,2
"583","Height (0,1.13)","Whole.weight (0.002,2.35222182296041)",0.9964089059,0.9964089059,1.9928178118,2
"584","Shell.weight (0.0015,1.005), Length (0.075,0.815)","Whole.weight (0.002,2.2729160429486)",0.9952118746,0.9952118746,1.9904237492,4
"585","Whole.weight (0.002,2.8255)","Length (0.172706179503163,0.79474769448936)",0.9940148432,0.9940148432,1.9880296864,2
"586","Shucked.weight (0.001,1.488)","Viscera.weight (0.00501890850893757,0.571864617055386)",0.9932966244,0.9932966244,1.9865932488,2
"587","Viscera.weight (5e-04,0.458337807934974)","Whole.weight (0.002,2.32022359027588), Length (0.075,0.815)",0.9858750299,0.9992720214,1.9851470513,2
"588","Whole.weight (0.002,2.8255)","Length (0.183378398072332,0.815)",0.9923389993,0.9923389993,1.9846779986,2
"589","Whole.weight (0.002,2.03306372226497)","Length (0.13212231139733,0.806899077795744)",0.9830021547,0.999026764,1.9820289187,2
"590","Length (0.23815872386699,0.815)","Shucked.weight (0.001,1.488), Viscera.weight (5e-04,0.737001403509023)",0.9794110606,0.9997556207,1.9791666813,2
"591","Whole.weight (0.002,1.85809833197607)","Length (0.110954768417373,0.79474769448936)",0.9722288724,0.9995077529,1.9717366253,2
"592","Length (0.128794253505995,0.815)","Viscera.weight (5e-04,0.4562), Shucked.weight (0.001,1.46828021764451)",0.9853962174,0.9858682635,1.9712644809,2
"593","Length (0.270565923802321,0.815)","Shucked.weight (0.001,1.488), Viscera.weight (5e-04,0.76)",0.9662437156,1,1.9662437156,2
"594","Length (0.075,0.815)","Shucked.weight (0.0141003314834656,0.959779121647975)",0.9777352167,0.9777352167,1.9554704334,2
"595","Whole.weight (0.002,1.92861854578486)","Viscera.weight (0.00501890850893757,0.430741195223591), Length (0.16222220732316,0.79474769448936)",0.9643284654,0.9865295126,1.950857978,2
"596","Viscera.weight (0.00501890850893757,0.618876578168205)","Whole.weight (0.002,1.92861854578486), Length (0.134659351414547,0.79474769448936)",0.9717500599,0.9776011561,1.949351216,2
"597","Whole.weight (0.002,1.92861854578486)","Length (0.227249246166559,0.79474769448936)",0.960497965,0.9826108254,1.9431087904,2
"598","Viscera.weight (5e-04,0.587478971574357)","Length (0.112055714113443,0.815), Whole.weight (0.002,1.80904)",0.9676801532,0.9683756588,1.936055812,2
"599","Shucked.weight (0.001,1.488)","Height (0,1.13), Viscera.weight (0.00903711035415635,0.429408505312772)",0.9669619344,0.9669619344,1.9339238688,2
"600","Whole.weight (0.002,2.43303514347768), Length (0.31184286581686,0.747207936870095)","Shucked.weight (0.001,1.488)",0.93320565,1,1.93320565,4
"601","Length (0.106778950973016,0.802746240579618)","Shucked.weight (0.0264385096772069,0.946966603878534)",0.9660043093,0.9664670659,1.9324713752,2
"602","Whole.weight (0.002,1.60857034893405)","Length (0.081638038468552,0.79474769448936)",0.9327268374,0.9997433924,1.9324702298,2
"603","Whole.weight (0.162393198238957,2.8255)","Length (0.112055714113443,0.815)",0.9310509935,1,1.9310509935,2
"604","Length (0.16222220732316,0.815)","Shucked.weight (0.0446492153080471,1.488)",0.9581039023,0.9615569438,1.9196608461,2
"605","Whole.weight (0.002,1.49493484973589)","Viscera.weight (5e-04,0.430741195223591), Length (0.156892779882613,0.79474769448936)",0.901604022,0.9962962963,1.8979003183,2
"606","Length (0.075,0.815), Shucked.weight (0.0894624096909754,1.4498741962824)","Viscera.weight (0.0356015690751488,0.76)",0.8927459899,0.9962596847,1.8890056746,4
"607","Viscera.weight (0.0473347615569165,0.76)","Whole.weight (0.002,2.8255), Length (0.322257931257267,0.781246157482267)",0.8855638018,0.9973038555,1.8828676573,2
"608","Length (0.075,0.815)","Shucked.weight (0.001,1.46828021764451), Viscera.weight (0.033078113596654,0.666057622047551)",0.9348814939,0.9348814939,1.8697629878,2
"609","Whole.weight (0.247147004013738,2.8255)","Length (0.215187125611519,0.774324762122057)",0.8692841752,0.9980758659,1.8673600411,2
"610","Shucked.weight (0.111446769163427,1.488)","Shell.weight (0.0210223044971638,1.005)",0.8623413933,1,1.8623413933,2
"611","Whole.weight (0.247147004013738,2.8255)","Length (0.270132780831082,0.754072456611417)",0.8668901125,0.9953271028,1.8622172153,2
"612","Height (0,1.13)","Whole.weight (0.162393198238957,2.8255)",0.9310509935,0.9310509935,1.862101987,2
"613","Height (0,0.938705404035423)","Shell.weight (0.0015,0.967063146554909), Whole.weight (0.162393198238957,2.8255)",0.930572181,0.9307950192,1.8613672002,2
"614","Whole.weight (0.269321997064928,2.8255)","Length (0.075,0.815)",0.858510893,1,1.858510893,2
"615","Whole.weight (0.269321997064928,2.40101563190442)","Shell.weight (0.0015,0.992615738344113), Height (0,1.13)",0.8553986114,0.9997202015,1.8551188129,2
"616","Whole.weight (0.269321997064928,2.10269383991838)","Length (0.075,0.815)",0.8455829543,1,1.8455829543,2
"617","Whole.weight (0.002,1.33769316640505)","Length (0.150070862454635,0.815)",0.8467799856,0.9977433004,1.844523286,2
"618","Length (0.131468996992987,0.815)","Shucked.weight (0.0737486921800785,1.488), Viscera.weight (5e-04,0.76)",0.9202777113,0.921159837,1.8414375483,2
"619","Shell.weight (0.0760529983526324,1.005)","Whole.weight (0.002,2.02706706299262)",0.8542015801,0.98102832,1.8352299001,2
"620","Shucked.weight (0.111323347034769,1.488)","Viscera.weight (0.0357894587020165,0.4562)",0.8467799856,0.9819544697,1.8287344553,2
"621","Length (0.16222220732316,0.79474769448936), Whole.weight (0.195796470112477,1.56545506354467)","Viscera.weight (0.00501890850893757,0.76), Shucked.weight (0.0737486921800785,0.940396940635004)",0.8300215466,0.9951205511,1.8251420977,4
"622","Length (0.151563352442067,0.815)","Shucked.weight (0.0737486921800785,1.4498741962824), Viscera.weight (0.0356015690751488,0.76)",0.9107014604,0.9124490285,1.8231504889,2
"623","Length (0.12093801146524,0.815)","Shucked.weight (0.0446492153080471,1.488), Viscera.weight (0.0357894587020165,0.430741195223591)",0.9056739287,0.9061077844,1.8117817131,2
"624","Length (0.075,0.815)","Whole.weight (0.002,1.49456348224019), Shucked.weight (0.001,1.488)",0.9049557098,0.9049557098,1.8099114196,2
"625","Whole.weight (0.002,1.25646412564801)","Length (0.075,0.815), Shucked.weight (0.001,1.43613734570881)",0.8094326071,1,1.8094326071,2
"626","Length (0.0789828230811312,0.815)","Shell.weight (0.0015,1.0010119135822), Viscera.weight (0.0411533805700876,0.560317389658601), Shucked.weight (0.0446492153080471,1.12872811105552)",0.9006463969,0.900862069,1.8015084659,2
"627","Whole.weight (0.002,1.21743631316537)","Length (0.075,0.675819767813805), Height (0,1.01111454219828)",0.7862101987,0.9990873137,1.7852975124,2
"628","Length (0.075,0.815)","Shucked.weight (0.0943123225029806,1.4498741962824), Viscera.weight (5e-04,0.76)",0.8879578645,0.8879578645,1.775915729,2
"629","Diameter (0.333327726009564,0.65)","Shucked.weight (0.001,1.07986170519605)",0.7787886043,0.9920707533,1.7708593576,2
"630","Height (0,0.200662869355043), Whole.weight (0.247147004013738,2.8255)","Length (0.195820774363939,0.815), Viscera.weight (0.00382399930946404,0.381931721243179)",0.8051232942,0.9652698048,1.770393099,4
"631","Length (0.075,0.815)","Shucked.weight (0.001,1.488), Viscera.weight (0.0493580934348543,0.737408819610682)",0.8834091453,0.8834091453,1.7668182906,2
"632","Length (0.440131462729823,0.815)","Whole.weight (0.002,2.73109900190931)",0.765381853,0.9993748046,1.7647566576,2
"633","Length (0.112055714113443,0.815)","Viscera.weight (0.00903711035415635,0.587478971574357), Whole.weight (0.002,1.44587651775981)",0.8783816136,0.8788023952,1.7571840088,2
